season,week,date,type,team,trade_partner,player_added,position_added,value_added,player_dropped,position_dropped,value_dropped,faab_bid,waiver_priority,value,trade_initiator,items_gained,items_lost,transaction_id,service_key
2016,15,2016-12-15 22:12:50,add/drop,Team JoeBa,,Joe Flacco,QB,-0.92,Will Fuller,WR,-1.68,,,0,0,Joe Flacco (QB/BAL) [-0.92],Will Fuller (WR/HOU) [-1.68],2267829,359.l.827116.tr.326
2016,15,2016-12-15 12:08:17,add/drop,Chris & Dom,,Kenneth Farrow,RB,-1.1,Colin Kaepernick,QB,1.2,,,-1.2,0,Kenneth Farrow (RB/FA) [-1.1],Colin Kaepernick (QB/FA) [1.2],2267851,359.l.827116.tr.325
2016,15,2016-12-14 08:38:30,add/drop,Ronnie,,Houston Texans,DEF,0.13,Pittsburgh Steelers,DEF,-0.88,500,,0.13,0,Houston Texans (DEF/HOU) [0.13],Pittsburgh Steelers (DEF/PIT) [-0.88],2267631,359.l.827116.tr.321
2016,15,2016-12-14 08:38:30,add/drop,Pung & Tralie,,Los Angeles Chargers,DEF,0.25,Las Vegas Raiders,DEF,0,,,0.25,0,Los Angeles Chargers (DEF/LAC) [0.25],Las Vegas Raiders (DEF/LV) [0],2267776,359.l.827116.tr.324
2016,15,2016-12-14 08:38:30,add/drop,Pung & Tralie,,Atlanta Falcons,DEF,0,Cincinnati Bengals,DEF,-0.63,,,0,0,Atlanta Falcons (DEF/ATL) [0],Cincinnati Bengals (DEF/CIN) [-0.63],2267777,359.l.827116.tr.323
2016,15,2016-12-14 08:38:30,add/drop,Chris & Dom,,Ty Montgomery,RB,1.81,Tim Hightower,RB,0.13,5,,1.68,0,Ty Montgomery (RB/FA) [1.81],Tim Hightower (RB/NO) [0.13],2267852,359.l.827116.tr.322
2016,14,2016-12-10 14:13:50,add/drop,Ronnie,,Taylor Gabriel,WR,-0.64,Tajae Sharpe,WR,-5.49,,,0,0,Taylor Gabriel (WR/FA) [-0.64],Tajae Sharpe (WR/TEN) [-5.49],2267632,359.l.827116.tr.320
2016,14,2016-12-09 01:56:49,add/drop,Ronnie,,Alfred Morris,RB,,Gary Barnidge,TE,-1.39,,,0,0,Alfred Morris (RB/DAL),Gary Barnidge (TE/CLE) [-1.39],2267633,359.l.827116.tr.319
2016,14,2016-12-09 01:52:12,add/drop,Ronnie,,DeSean Jackson,WR,2.55,Allen Hurns,WR,,,,2.55,0,DeSean Jackson (WR/WAS) [2.55],Allen Hurns (WR/JAX),2267634,359.l.827116.tr.318
2016,14,2016-12-09 01:40:53,add/drop,Ronnie,,Tyler Lockett,WR,0.24,Alfred Morris,RB,,,,0.24,0,Tyler Lockett (WR/SEA) [0.24],Alfred Morris (RB/DAL),2267635,359.l.827116.tr.317
2016,14,2016-12-08 03:16:19,add/drop,Team JoeBa,,Adam Thielen,WR,3.49,Breshad Perriman,WR,-4.82,,,3.49,0,Adam Thielen (WR/MIN) [3.49],Breshad Perriman (WR/BAL) [-4.82],2267830,359.l.827116.tr.316
2016,14,2016-12-08 02:28:49,add/drop,Team JoeBa,,Breshad Perriman,WR,-4.82,Blake Bortles,QB,0.6,,,-0.6,0,Breshad Perriman (WR/BAL) [-4.82],Blake Bortles (QB/JAX) [0.6],2267831,359.l.827116.tr.315
2016,14,2016-12-07 14:36:48,add/drop,Antdell & Ernie,,Chandler Catanzaro,K,-0.56,Sammie Coates,WR,-6.98,,,0,0,Chandler Catanzaro (K/ARI) [-0.56],Sammie Coates (WR/PIT) [-6.98],2267880,359.l.827116.tr.314
2016,14,2016-12-07 08:40:39,add/drop,Pung & Tralie,,Wil Lutz,K,1.69,Chris Boswell,K,2.63,,,-0.94,0,Wil Lutz (K/NO) [1.69],Chris Boswell (K/PIT) [2.63],2267778,359.l.827116.tr.313
2016,14,2016-12-07 08:40:39,add/drop,Team JoeBa,,Matt Prater,K,-0.94,Caleb Sturgis,K,1.31,50,,-1.31,0,Matt Prater (K/DET) [-0.94],Caleb Sturgis (K/PHI) [1.31],2267832,359.l.827116.tr.312
2016,14,2016-12-07 08:40:39,add/drop,Team JoeBa,,Malcolm Mitchell,WR,-3.32,Travis Benjamin,WR,-3.04,400,,0,0,Malcolm Mitchell (WR/NE) [-3.32],Travis Benjamin (WR/LAC) [-3.04],2267833,359.l.827116.tr.311
2016,13,2016-12-03 15:01:05,add/drop,Frank & Julian,,Kenneth Dixon,RB,1.98,Matt Jones,RB,,,,1.98,0,Kenneth Dixon (RB/FA) [1.98],Matt Jones (RB/WAS),2267664,359.l.827116.tr.310
2016,13,2016-11-30 14:05:11,add/drop,Ronnie,,Cameron Brate,TE,4.63,Josh Lambo,K,-5,,,4.63,0,Cameron Brate (TE/TB) [4.63],Josh Lambo (K/LAC) [-5],2267636,359.l.827116.tr.309
2016,13,2016-11-30 13:41:39,add/drop,Richie,,Baltimore Ravens,DEF,-0.25,Carolina Panthers,DEF,0.75,,,-0.75,0,Baltimore Ravens (DEF/BAL) [-0.25],Carolina Panthers (DEF/CAR) [0.75],2267755,359.l.827116.tr.308
2016,13,2016-11-30 13:35:02,add/drop,Richie,,Alex Smith,QB,-0.62,Christine Michael,RB,-6.2,,,0,0,Alex Smith (QB/KC) [-0.62],Christine Michael (RB/SEA) [-6.2],2267756,359.l.827116.tr.307
2016,13,2016-11-30 09:43:34,add/drop,Pung & Tralie,,Cincinnati Bengals,DEF,-0.25,New York Giants,DEF,1.5,,,-1.5,0,Cincinnati Bengals (DEF/CIN) [-0.25],New York Giants (DEF/NYG) [1.5],2267779,359.l.827116.tr.305
2016,13,2016-11-30 09:43:34,add/drop,Rob & GregBo,,Marquess Wilson,WR,-12.8,Matt Prater,K,0.25,325,,-0.25,0,Marquess Wilson (WR/FA) [-12.8],Matt Prater (K/DET) [0.25],2267813,359.l.827116.tr.304
2016,13,2016-11-30 09:43:34,add/drop,Chris & Dom,,Colin Kaepernick,QB,-0.94,Eddie Royal,WR,,360,,0,0,Colin Kaepernick (QB/FA) [-0.94],Eddie Royal (WR/CHI),2267853,359.l.827116.tr.303
2016,12,2016-11-26 14:27:10,add/drop,Richie,,C.J. Fiedorowicz,TE,-4.5,Cameron Brate,TE,5.41,,,-5.41,0,C.J. Fiedorowicz (TE/HOU) [-4.5],Cameron Brate (TE/TB) [5.41],2267757,359.l.827116.tr.302
2016,12,2016-11-24 22:11:23,add/drop,Chris & Dom,,Vernon Davis,TE,-5.06,Giovani Bernard,RB,,,,0,0,Vernon Davis (TE/WAS) [-5.06],Giovani Bernard (RB/CIN),2267854,359.l.827116.tr.301
2016,12,2016-11-23 23:09:31,add/drop,Pung & Tralie,,Marqise Lee,WR,-2.22,C.J. Prosise,RB,,,,0,0,Marqise Lee (WR/JAX) [-2.22],C.J. Prosise (RB/SEA),2267780,359.l.827116.tr.300
2016,12,2016-11-23 15:02:21,add/drop,Team JoeBa,,Pierre Garcon,WR,0,Robert Woods,WR,-17.34,,,0,0,Pierre Garcon (WR/WAS) [0],Robert Woods (WR/BUF) [-17.34],2267834,359.l.827116.tr.299
2016,12,2016-11-23 08:45:03,add/drop,Frank & Julian,,Tyler Boyd,WR,-7.41,Quincy Enunwa,WR,-6.81,151,,0,0,Tyler Boyd (WR/CIN) [-7.41],Quincy Enunwa (WR/NYJ) [-6.81],2267665,359.l.827116.tr.297
2016,12,2016-11-23 08:45:03,add/drop,Cambrias,,Wendell Smallwood,RB,-13.25,John Brown,WR,-13.75,261,,0,0,Wendell Smallwood (RB/PHI) [-13.25],John Brown (WR/ARI) [-13.75],2267723,359.l.827116.tr.296
2016,12,2016-11-23 08:45:03,add/drop,Pung & Tralie,,Chris Boswell,K,0,Mike Nugent,K,-5.31,,,0,0,Chris Boswell (K/PIT) [0],Mike Nugent (K/CIN) [-5.31],2267781,359.l.827116.tr.298
2016,12,2016-11-23 08:45:03,add/drop,Pung & Tralie,,Adrian Peterson,RB,-15.31,Ty Montgomery,RB,5.19,326,,-5.19,0,Adrian Peterson (RB/MIN) [-15.31],Ty Montgomery (RB/FA) [5.19],2267782,359.l.827116.tr.295
2016,11,2016-11-20 14:35:20,add/drop,Chris & Dom,,Eddie Royal,WR,-26.78,Ladarius Green,TE,-0.9,,,0,0,Eddie Royal (WR/CHI) [-26.78],Ladarius Green (TE/FA) [-0.9],2267855,359.l.827116.tr.294
2016,11,2016-11-18 21:35:47,add/drop,Frank & Julian,,Buffalo Bills,DEF,-6,Peyton Barber,RB,-22.65,,,0,0,Buffalo Bills (DEF/BUF) [-6],Peyton Barber (RB/FA) [-22.65],2267666,359.l.827116.tr.293
2016,11,2016-11-18 02:17:58,add/drop,Chris & Dom,,Tim Hightower,RB,1.69,Dennis Pitta,TE,5.44,,,-3.75,0,Tim Hightower (RB/NO) [1.69],Dennis Pitta (TE/BAL) [5.44],2267856,359.l.827116.tr.292
2016,11,2016-11-18 02:16:48,add/drop,Chris & Dom,,Ted Ginn Jr.,WR,3.41,Tim Hightower,RB,1.69,,,1.72,0,Ted Ginn Jr. (WR/CAR) [3.41],Tim Hightower (RB/NO) [1.69],2267857,359.l.827116.tr.291
2016,11,2016-11-17 23:35:57,add/drop,LFTLR,,Duke Johnson,RB,-8.96,C.J. Fiedorowicz,TE,-1.35,,,0,0,Duke Johnson (RB/CLE) [-8.96],C.J. Fiedorowicz (TE/HOU) [-1.35],2267897,359.l.827116.tr.290
2016,11,2016-11-17 13:22:05,add/drop,Richie,,Cameron Brate,TE,6.64,Chris Boswell,K,1.5,,,5.14,0,Cameron Brate (TE/TB) [6.64],Chris Boswell (K/PIT) [1.5],2267758,359.l.827116.tr.289
2016,11,2016-11-16 16:20:17,add/drop,GaTTa,,Los Angeles Rams,DEF,-7.13,Atlanta Falcons,DEF,4.13,,,-4.13,0,Los Angeles Rams (DEF/LAR) [-7.13],Atlanta Falcons (DEF/ATL) [4.13],2267694,359.l.827116.tr.288
2016,11,2016-11-16 16:19:31,add/drop,GaTTa,,Connor Barth,K,-6.38,Duke Johnson,RB,-8.96,,,0,0,Connor Barth (K/CHI) [-6.38],Duke Johnson (RB/CLE) [-8.96],2267695,359.l.827116.tr.287
2016,11,2016-11-16 14:51:41,add/drop,Ronnie,,Tajae Sharpe,WR,-16.65,Tyler Boyd,WR,-4.95,,,0,0,Tajae Sharpe (WR/TEN) [-16.65],Tyler Boyd (WR/CIN) [-4.95],2267637,359.l.827116.tr.286
2016,11,2016-11-16 14:21:55,add/drop,Pung & Tralie,,Las Vegas Raiders,DEF,3.75,Joe Flacco,QB,3.11,,,0.64,0,Las Vegas Raiders (DEF/LV) [3.75],Joe Flacco (QB/BAL) [3.11],2267783,359.l.827116.tr.285
2016,11,2016-11-16 09:33:56,add/drop,Nolan & Vinny,,Thomas Rawls,RB,-4.01,Adrian Peterson,RB,-24.34,400,,0,0,Thomas Rawls (RB/SEA) [-4.01],Adrian Peterson (RB/MIN) [-24.34],2267641,359.l.827116.tr.278
2016,11,2016-11-16 09:33:56,add/drop,Cambrias,,Tyrod Taylor,QB,3.27,Chris Ivory,RB,-5.44,1,,3.27,0,Tyrod Taylor (QB/BUF) [3.27],Chris Ivory (RB/FA) [-5.44],2267724,359.l.827116.tr.282
2016,11,2016-11-16 09:33:56,add/drop,Pung & Tralie,,New York Giants,DEF,9.38,Dallas Cowboys,DEF,1.13,2,,8.25,0,New York Giants (DEF/NYG) [9.38],Dallas Cowboys (DEF/DAL) [1.13],2267784,359.l.827116.tr.281
2016,11,2016-11-16 09:33:56,add/drop,Pung & Tralie,,C.J. Prosise,RB,-18.79,Charcandrick West,RB,-17.44,301,,0,0,C.J. Prosise (RB/SEA) [-18.79],Charcandrick West (RB/KC) [-17.44],2267785,359.l.827116.tr.279
2016,11,2016-11-16 09:33:56,add/drop,Rob & GregBo,,Matt Prater,K,3.75,Dorial Green-Beckham,WR,-12.68,2,,3.75,0,Matt Prater (K/DET) [3.75],Dorial Green-Beckham (WR/PHI) [-12.68],2267814,359.l.827116.tr.280
2016,10,2016-11-12 23:33:08,add/drop,Nolan & Vinny,,Adam Humphries,WR,-20.17,Los Angeles Rams,DEF,-6.13,,,0,0,Adam Humphries (WR/TB) [-20.17],Los Angeles Rams (DEF/LAR) [-6.13],2267642,359.l.827116.tr.277
2016,10,2016-11-12 21:57:57,add/drop,Chris & Dom,,Ladarius Green,TE,-2.71,Mike Gillislee,RB,-11.38,,,0,0,Ladarius Green (TE/FA) [-2.71],Mike Gillislee (RB/BUF) [-11.38],2267858,359.l.827116.tr.276
2016,10,2016-11-10 01:29:47,add/drop,Richie,,Chris Boswell,K,0.44,Cameron Brate,TE,12.82,,,-12.38,0,Chris Boswell (K/PIT) [0.44],Cameron Brate (TE/TB) [12.82],2267759,359.l.827116.tr.275
2016,10,2016-11-09 21:09:40,add/drop,LFTLR,,C.J. Fiedorowicz,TE,-3.41,Ryan Tannehill,QB,-9.86,,,0,0,C.J. Fiedorowicz (TE/HOU) [-3.41],Ryan Tannehill (QB/MIA) [-9.86],2267898,359.l.827116.tr.274
2016,10,2016-11-09 17:10:21,add/drop,GaTTa,,J.J. Nelson,WR,-4.46,Buffalo Bills,DEF,-9.19,,,0,0,J.J. Nelson (WR/ARI) [-4.46],Buffalo Bills (DEF/BUF) [-9.19],2267696,359.l.827116.tr.273
2016,10,2016-11-09 14:18:50,add/drop,Pung & Tralie,,Mike Nugent,K,-10.5,Dan Carpenter,K,-8.75,,,0,0,Mike Nugent (K/CIN) [-10.5],Dan Carpenter (K/BUF) [-8.75],2267786,359.l.827116.tr.272
2016,10,2016-11-09 12:49:47,add/drop,Cambrias,,Zach Miller,TE,-16.76,Chris Thompson,RB,-6.91,,,0,0,Zach Miller (TE/CHI) [-16.76],Chris Thompson (RB/WAS) [-6.91],2267725,359.l.827116.tr.271
2016,10,2016-11-09 09:23:34,add,Frank & Julian,,Peyton Barber,RB,-27.43,,,,110,,0,0,Peyton Barber (RB/FA) [-27.43],,2267667,359.l.827116.tr.266
2016,10,2016-11-09 09:23:34,add/drop,Cambrias,,Chris Ivory,RB,-6.34,Mohamed Sanu,WR,-20.87,105,,0,0,Chris Ivory (RB/FA) [-6.34],Mohamed Sanu (WR/ATL) [-20.87],2267726,359.l.827116.tr.267
2016,10,2016-11-09 09:23:34,add/drop,Pung & Tralie,,Joe Flacco,QB,7.67,Julius Thomas,TE,-18.38,1,,7.67,0,Joe Flacco (QB/BAL) [7.67],Julius Thomas (TE/JAX) [-18.38],2267787,359.l.827116.tr.268
2016,10,2016-11-09 09:23:34,add/drop,Team JoeBa,,Robert Woods,WR,-29.27,Torrey Smith,WR,-30.93,275,,0,0,Robert Woods (WR/BUF) [-29.27],Torrey Smith (WR/SF) [-30.93],2267835,359.l.827116.tr.265
2016,10,2016-11-08 14:07:18,drop,Frank & Julian,,,,,Antone Smith,RB,,,,0,0,,Antone Smith (RB/FA),2267668,359.l.827116.tr.264
2016,9,2016-11-06 14:27:52,add/drop,GaTTa,,Zach Ertz,TE,21.25,Wendell Smallwood,RB,-26.2,,,21.25,0,Zach Ertz (TE/PHI) [21.25],Wendell Smallwood (RB/PHI) [-26.2],2267697,359.l.827116.tr.263
2016,9,2016-11-06 14:24:54,add/drop,GaTTa,,DuJuan Harris,RB,-26,DeAngelo Williams,RB,-40.8,,,0,0,DuJuan Harris (RB/FA) [-26],DeAngelo Williams (RB/PIT) [-40.8],2267698,359.l.827116.tr.262
2016,9,2016-11-04 18:28:22,add/drop,Team JoeBa,,Torrey Smith,WR,-40.05,Michael Floyd,WR,-29.7,,,0,0,Torrey Smith (WR/SF) [-40.05],Michael Floyd (WR/ARI) [-29.7],2267836,359.l.827116.tr.261
2016,9,2016-11-04 12:23:17,add,GaTTa,,Buffalo Bills,DEF,-11.5,,,,,,0,0,Buffalo Bills (DEF/BUF) [-11.5],,2267699,359.l.827116.tr.260
2016,9,2016-11-04 12:20:24,add/drop,GaTTa,,Atlanta Falcons,DEF,4.5,Chicago Bears,DEF,-8.5,,,4.5,0,Atlanta Falcons (DEF/ATL) [4.5],Chicago Bears (DEF/CHI) [-8.5],2267700,359.l.827116.tr.259
2016,9,2016-11-04 12:17:54,drop,GaTTa,,,,,Jamaal Charles,RB,,,,0,0,,Jamaal Charles (RB/FA),2267701,359.l.827116.tr.258
2016,9,2016-11-03 22:37:09,add/drop,LFTLR,,Green Bay Packers,DEF,2,Houston Texans,DEF,-3,,,2,0,Green Bay Packers (DEF/GB) [2],Houston Texans (DEF/HOU) [-3],2267899,359.l.827116.tr.257
2016,9,2016-11-03 21:54:24,trade,Cambrias,Pung & Tralie,,,,,,,,,-27.3,0,Rob Kelley (RB/FA) [7.75] | Donte Moncrief (WR/IND) [-15.8] | Stefon Diggs (WR/MIN) [0],Tyler Eifert (TE/FA) [-0.45] | Ty Montgomery (RB/FA) [4.35] | Jordan Howard (RB/FA) [15.35],2267727,359.l.827116.tr.256
2016,9,2016-11-03 21:54:24,trade,Pung & Tralie,Cambrias,,,,,,,,,27.3,1,Tyler Eifert (TE/FA) [-0.45] | Ty Montgomery (RB/FA) [4.35] | Jordan Howard (RB/FA) [15.35],Rob Kelley (RB/FA) [7.75] | Donte Moncrief (WR/IND) [-15.8] | Stefon Diggs (WR/MIN) [0],2267788,359.l.827116.tr.256
2016,9,2016-11-03 20:39:40,add/drop,Antdell & Ernie,,Miami Dolphins,DEF,12,Jesse James,TE,-20.45,,,12,0,Miami Dolphins (DEF/MIA) [12],Jesse James (TE/PIT) [-20.45],2267881,359.l.827116.tr.255
2016,9,2016-11-03 18:37:59,add/drop,Nolan & Vinny,,Rishard Matthews,WR,2.25,Anquan Boldin,WR,-13.4,,,2.25,0,Rishard Matthews (WR/TEN) [2.25],Anquan Boldin (WR/DET) [-13.4],2267643,359.l.827116.tr.254
2016,9,2016-11-03 01:15:51,trade,Cambrias,Chris & Dom,,,,,,,,,-28.95,0,Tyler Eifert (TE/FA) [-0.45] | Kelvin Benjamin (TE/CAR) [0.95],Tim Hightower (RB/NO) [6.85] | Mike Evans (WR/TB) [22.6],2267728,359.l.827116.tr.253
2016,9,2016-11-03 01:15:51,trade,Chris & Dom,Cambrias,,,,,,,,,28.95,1,Tim Hightower (RB/NO) [6.85] | Mike Evans (WR/TB) [22.6],Tyler Eifert (TE/FA) [-0.45] | Kelvin Benjamin (TE/CAR) [0.95],2267859,359.l.827116.tr.253
2016,9,2016-11-03 01:12:09,add/drop,LFTLR,,Ryan Tannehill,QB,-15.74,Chris Ivory,RB,-7.1,,,0,0,Ryan Tannehill (QB/MIA) [-15.74],Chris Ivory (RB/FA) [-7.1],2267900,359.l.827116.tr.252
2016,9,2016-11-03 00:01:36,add/drop,Pung & Tralie,,Julius Thomas,TE,-24.75,Alfred Blue,RB,-23.15,,,0,0,Julius Thomas (TE/JAX) [-24.75],Alfred Blue (RB/HOU) [-23.15],2267789,359.l.827116.tr.251
2016,9,2016-11-02 18:49:20,add/drop,Frank & Julian,,Antone Smith,RB,-37.75,Robert Woods,WR,-26.95,,,0,0,Antone Smith (RB/FA) [-37.75],Robert Woods (WR/BUF) [-26.95],2267669,359.l.827116.tr.248
2016,9,2016-11-02 14:05:52,add/drop,Frank & Julian,,Lance Kendricks,TE,-10.3,Brandon LaFell,WR,-8.6,,,0,0,Lance Kendricks (TE/LAR) [-10.3],Brandon LaFell (WR/CIN) [-8.6],2267670,359.l.827116.tr.247
2016,9,2016-11-02 14:03:41,add/drop,Frank & Julian,,Tyreek Hill,WR,17.45,Sebastian Janikowski,K,4,,,13.45,0,Tyreek Hill (WR/KC) [17.45],Sebastian Janikowski (K/LV) [4],2267671,359.l.827116.tr.246
2016,9,2016-11-02 10:57:02,add/drop,Nolan & Vinny,,Los Angeles Rams,DEF,-5.5,Ryan Fitzpatrick,QB,-47.96,,,0,0,Los Angeles Rams (DEF/LAR) [-5.5],Ryan Fitzpatrick (QB/NYJ) [-47.96],2267644,359.l.827116.tr.245
2016,9,2016-11-02 10:56:45,add/drop,Rob & GregBo,,Tavon Austin,WR,-19.6,Chandler Catanzaro,K,-4,,,0,0,Tavon Austin (WR/LAR) [-19.6],Chandler Catanzaro (K/ARI) [-4],2267815,359.l.827116.tr.244
2016,9,2016-11-02 10:54:15,add/drop,Nolan & Vinny,,Ryan Fitzpatrick,QB,-47.96,Julius Thomas,TE,-24.75,,,0,0,Ryan Fitzpatrick (QB/NYJ) [-47.96],Julius Thomas (TE/JAX) [-24.75],2267645,359.l.827116.tr.243
2016,9,2016-11-02 09:38:53,add/drop,Cambrias,,Mohamed Sanu,WR,-24.25,Alex Smith,QB,-12.63,,,0,0,Mohamed Sanu (WR/ATL) [-24.25],Alex Smith (QB/KC) [-12.63],2267729,359.l.827116.tr.242
2016,9,2016-11-02 09:33:10,add/drop,Cambrias,,Tim Hightower,RB,6.85,C.J. Anderson,RB,,,,6.85,0,Tim Hightower (RB/NO) [6.85],C.J. Anderson (RB/DEN),2267730,359.l.827116.tr.241
2016,9,2016-11-02 07:56:00,add/drop,Ronnie,,Josh Lambo,K,-11.5,Dontrelle Inman,WR,-1.95,,,0,0,Josh Lambo (K/LAC) [-11.5],Dontrelle Inman (WR/LAC) [-1.95],2267638,359.l.827116.tr.237
2016,9,2016-11-02 07:56:00,add/drop,Ronnie,,Pittsburgh Steelers,DEF,7,Cincinnati Bengals,DEF,-3,10,,7,0,Pittsburgh Steelers (DEF/PIT) [7],Cincinnati Bengals (DEF/CIN) [-3],2267639,359.l.827116.tr.231
2016,9,2016-11-02 07:56:00,add/drop,GaTTa,,Chicago Bears,DEF,-8.5,Los Angeles Rams,DEF,-5.5,,,0,0,Chicago Bears (DEF/CHI) [-8.5],Los Angeles Rams (DEF/LAR) [-5.5],2267702,359.l.827116.tr.236
2016,9,2016-11-02 07:56:00,add/drop,Richie,,Cameron Brate,TE,16.5,DeAndre Washington,RB,-24.05,100,,16.5,0,Cameron Brate (TE/TB) [16.5],DeAndre Washington (RB/LV) [-24.05],2267760,359.l.827116.tr.230
2016,9,2016-11-02 07:56:00,add/drop,Pung & Tralie,,Dallas Cowboys,DEF,0,New York Jets,DEF,-21.5,5,,0,0,Dallas Cowboys (DEF/DAL) [0],New York Jets (DEF/NYJ) [-21.5],2267790,359.l.827116.tr.232
2016,9,2016-11-02 07:56:00,add/drop,Pung & Tralie,,Charcandrick West,RB,-23.8,Knile Davis,RB,-39.2,256,,0,0,Charcandrick West (RB/KC) [-23.8],Knile Davis (RB/FA) [-39.2],2267791,359.l.827116.tr.228
2016,9,2016-11-02 07:56:00,add/drop,Rob & GregBo,,Brandon McManus,K,-3.2,Don Jackson,RB,-40.05,3,,0,0,Brandon McManus (K/DEN) [-3.2],Don Jackson (RB/FA) [-40.05],2267816,359.l.827116.tr.233
2016,9,2016-11-02 07:56:00,add/drop,Chris & Dom,,Dennis Pitta,TE,2.55,DeSean Jackson,WR,-1.2,220,,2.55,0,Dennis Pitta (TE/BAL) [2.55],DeSean Jackson (WR/WAS) [-1.2],2267860,359.l.827116.tr.229
2016,9,2016-11-02 07:56:00,add/drop,LFTLR,,Graham Gano,K,4.5,Nick Novak,K,1,,,3.5,0,Graham Gano (K/CAR) [4.5],Nick Novak (K/HOU) [1],2267901,359.l.827116.tr.235
2016,9,2016-11-02 07:56:00,add/drop,LFTLR,,Eric Ebron,TE,0,Zach Ertz,TE,21.25,,,-21.25,0,Eric Ebron (TE/DET) [0],Zach Ertz (TE/PHI) [21.25],2267902,359.l.827116.tr.234
2016,8,2016-10-30 12:58:38,add/drop,GaTTa,,Wendell Smallwood,RB,-35.04,Charles Clay,TE,0,,,0,0,Wendell Smallwood (RB/PHI) [-35.04],Charles Clay (TE/BUF) [0],2267703,359.l.827116.tr.227
2016,8,2016-10-29 20:17:10,add/drop,Chris & Dom,,Tyrell Williams,WR,0.73,Vernon Davis,TE,-10.86,,,0.73,0,Tyrell Williams (WR/LAC) [0.73],Vernon Davis (TE/WAS) [-10.86],2267861,359.l.827116.tr.226
2016,8,2016-10-29 20:02:28,add/drop,Pung & Tralie,,Alfred Blue,RB,-27.9,Tyrell Williams,WR,0.73,,,-0.73,0,Alfred Blue (RB/HOU) [-27.9],Tyrell Williams (WR/LAC) [0.73],2267792,359.l.827116.tr.225
2016,8,2016-10-28 04:12:35,add/drop,Pung & Tralie,,Rob Kelley,RB,12.83,Justin Forsett,RB,-38.36,,,12.83,0,Rob Kelley (RB/FA) [12.83],Justin Forsett (RB/BAL) [-38.36],2267793,359.l.827116.tr.224
2016,8,2016-10-28 03:41:58,add/drop,Team JoeBa,,Bilal Powell,RB,19.07,Ka'Deem Carey,RB,-46.35,,,19.07,0,Bilal Powell (RB/NYJ) [19.07],Ka'Deem Carey (RB/CHI) [-46.35],2267837,359.l.827116.tr.223
2016,8,2016-10-26 14:21:49,add/drop,Frank & Julian,,Sebastian Janikowski,K,2.25,Kendall Wright,WR,-29.64,,,2.25,0,Sebastian Janikowski (K/LV) [2.25],Kendall Wright (WR/FA) [-29.64],2267672,359.l.827116.tr.222
2016,8,2016-10-26 14:20:29,trade,Frank & Julian,Cambrias,,,,,,,,,-31.9,0,Martellus Bennett (TE/NE) [-7.26],Latavius Murray (RB/LV) [24.64],2267673,359.l.827116.tr.221
2016,8,2016-10-26 14:20:29,trade,Cambrias,Frank & Julian,,,,,,,,,31.9,1,Latavius Murray (RB/LV) [24.64],Martellus Bennett (TE/NE) [-7.26],2267731,359.l.827116.tr.221
2016,8,2016-10-26 13:31:15,add/drop,Pung & Tralie,,Knile Davis,RB,-46.69,Mike Davis,RB,-49.56,,,0,0,Knile Davis (RB/FA) [-46.69],Mike Davis (RB/SF) [-49.56],2267794,359.l.827116.tr.220
2016,8,2016-10-26 10:18:58,add/drop,Chris & Dom,,Carson Palmer,QB,-1.46,Jason Myers,K,0,,,0,0,Carson Palmer (QB/ARI) [-1.46],Jason Myers (K/JAX) [0],2267862,359.l.827116.tr.219
2016,8,2016-10-26 09:05:03,add/drop,Nolan & Vinny,,Anquan Boldin,WR,-18.28,Mohamed Sanu,WR,-18.11,20,,0,0,Anquan Boldin (WR/DET) [-18.28],Mohamed Sanu (WR/ATL) [-18.11],2267646,359.l.827116.tr.214
2016,8,2016-10-26 09:05:03,add/drop,Frank & Julian,,Brandon LaFell,WR,-12.77,Zach Miller,TE,-23.79,25,,0,0,Brandon LaFell (WR/CIN) [-12.77],Zach Miller (TE/CHI) [-23.79],2267674,359.l.827116.tr.212
2016,8,2016-10-26 09:05:03,add/drop,Cambrias,,Chris Thompson,RB,-13.22,Tennessee Titans,DEF,-7.88,311,,0,0,Chris Thompson (RB/WAS) [-13.22],Tennessee Titans (DEF/TEN) [-7.88],2267732,359.l.827116.tr.209
2016,8,2016-10-26 09:05:03,add/drop,Richie,,Carolina Panthers,DEF,13.5,Baltimore Ravens,DEF,3.94,24,,9.56,0,Carolina Panthers (DEF/CAR) [13.5],Baltimore Ravens (DEF/BAL) [3.94],2267761,359.l.827116.tr.213
2016,8,2016-10-26 09:05:03,add/drop,Pung & Tralie,,New York Jets,DEF,-24.75,Buffalo Bills,DEF,-15.19,10,,0,0,New York Jets (DEF/NYJ) [-24.75],Buffalo Bills (DEF/BUF) [-15.19],2267795,359.l.827116.tr.215
2016,8,2016-10-26 09:05:03,add/drop,Rob & GregBo,,Dorial Green-Beckham,WR,-31.05,Arian Foster,RB,,5,,0,0,Dorial Green-Beckham (WR/PHI) [-31.05],Arian Foster (RB/MIA),2267817,359.l.827116.tr.216
2016,8,2016-10-26 09:05:03,add/drop,Team JoeBa,,Ka'Deem Carey,RB,-46.35,Bobby Rainey,RB,-47.76,50,,0,0,Ka'Deem Carey (RB/CHI) [-46.35],Bobby Rainey (RB/TB) [-47.76],2267838,359.l.827116.tr.211
